id,data,geo,texto
1714823073268982143,2023-10-19 01:57:35,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@clarafb_ @campigotto Em minha defesa eu tenho preguiça de responder kkkk péssima eu sei
1714822964300943429,2023-10-19 01:57:09,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@clarafb_ Não
1714822270923747696,2023-10-19 01:54:23,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@Romaianne Kkkkkk
1714820644456607833,2023-10-19 01:47:56,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@drabashk https://t.co/y0SfJcxxE9
1714820433789296766,2023-10-19 01:47:05,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@LaalGabriel Que horror falar isso
1714819197342040442,2023-10-19 01:42:11,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@PablxRises @Haddad_Fernando @LEME12 https://t.co/hCjVblJpSQ
1714818063869079836,2023-10-19 01:37:40,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@raulpts Coluna ou linha?
1714816842621993188,2023-10-19 01:32:49,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Magro de ruim, eu como bem pra caramba"
1714816823516873122,2023-10-19 01:32:45,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Apenas um ...

Um amor nas palvras 
Palavras no amor
Um amor no coração 
Um coração no amor
Um amor ao lado
Ao lado do amor
Um amor alegre
Alegria do amor
Um amor verdadeiro
Verdade do amor
Um amor apenas
Apenas um amor 

Amor
Se nao for pedir muito
Te peço apenas um amor... https://t.co/HIjF448Utp"
1714810688852353286,2023-10-19 01:08:22,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@joaoluizpedrosa @nabrucassia kkkk
1714809918090367178,2023-10-19 01:05:18,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@SoethMaria ambos🙅
1714807526686933409,2023-10-19 00:55:48,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Me sinto completamente perdido
1714807509326692644,2023-10-19 00:55:44,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Rabanete em conserva
1714653867541959005,2023-10-18 14:45:13,,qual cheiro q vc não gosta de jeito nenhum??? https://t.co/GYtdRfi4As
1714806672323903558,2023-10-19 00:52:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Gosto tanto de trabalhar de noite com quem eu trabalho pq tem pouco fluxo de clientes daí a gente consegue trabalhar e fofocar ao mesmo tempo 🥰🥰🥰🥰
1714803607822877137,2023-10-19 00:40:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","É oficial 

Quarta feira é dia de usar rosa e de comprar ozempic"
1714803373843570841,2023-10-19 00:39:18,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Eu pesava 59kg consegui chegar nos 72kg, última pesagem deu 73kg..."
1714803306499834184,2023-10-19 00:39:02,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@CanaldoNegaoo https://t.co/LCEZN5E379
1714802914030453060,2023-10-19 00:37:28,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@viczinhaaa____ xiu capota de Fusca
1714802296834433039,2023-10-19 00:35:01,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@StrangestMedia @Unico_rsk7  caraio cuzão achei tu aqui 🙀
1714800722686939264,2023-10-19 00:28:46,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",#BisNuncaMais
1714800198378012922,2023-10-19 00:26:41,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')","boa noite vagabundagem, o homem mais fiel está estudando 👍👍 https://t.co/SlTKj8ICsI"
1714798380340162916,2023-10-19 00:19:27,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@WellKlinkowski Cê tá doido soldier
1714798161313558571,2023-10-19 00:18:35,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@TurmadoPadoque Q q deu admin?
1714794091303596434,2023-10-19 00:02:25,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",to pensando em me candidatar na política kkk
1714793692505284945,2023-10-19 00:00:50,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@deoliveiraever @_henriquenoronh kkkkkkkkkkk imaginei a atendente olhando dos pés a cabeça enquanto levava ele na sessão de calcinhas
1715516196747985224,2023-10-20 23:51:48,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@OGabrielSa James de centroavante? Realmente Dorival não se ajuda, PQP que escalação bizarra"
1715514639734173770,2023-10-20 23:45:37,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@mvgmorais Não é só você!!!
1715514556389192181,2023-10-20 23:45:17,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",https://t.co/ZBRUlLGXGG
1715511105982812204,2023-10-20 23:31:34,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Desanimei
1715510950684447074,2023-10-20 23:30:57,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@creeeuuu Quando uma grávida vai ficando velha
1715509026862125507,2023-10-20 23:23:19,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Incrível como um traje bonito de Oktober cai muito bem em mim
1715506282390524117,2023-10-20 23:12:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",calmo e posturado
1715398965275840945,2023-10-20 16:05:58,,Um gatinho invadiu o desfile de uma marca de grife e entregou tudo no catwalk. 💅🏻 https://t.co/11CJzHdDnU
1715506148378305015,2023-10-20 23:11:52,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Antes quando a pessoa era fdp cmg,eu fazia 10 × pior,hojeee eu finjo que nada aconteceu 🤡 ou talvez seja pq eu não consegui superar ainda, EU NAO ME ENTENDO +"
1715504162182398129,2023-10-20 23:03:59,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Inacreditável como esse homem é bonito
1715502518904484055,2023-10-20 22:57:27,,"Por favor, algoritmo do Tik Tok pare de passar a trend do Beckham e Victoria dançando que quero dançar com meu Beckham também e não posso. Grata

PS: E quem não viu vai ver e ficar preso no algoritmo também https://t.co/UVmqx2Mx6a"
1715502767148511476,2023-10-20 22:58:26,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",10 anos de Jornalismo FURB!!! Meu deusssss 🥹😭
1715502168587792384,2023-10-20 22:56:04,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@WellKlinkowski Olha a revolta
1715502069228957945,2023-10-20 22:55:40,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","preparadxs para curtir a sexta no maior openbar do Rio? pq o @portalclubrio preparou muita coisa boa pra hoje!
compre o seu antecipado usando:
WILLROBERTO
https://t.co/IsravIhtSQ https://t.co/lnieg7HlrP"
1715501355920445676,2023-10-20 22:52:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",💸💸💸💸 https://t.co/Bl7Ty3bwTv
1715500968974917899,2023-10-20 22:51:18,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",BIRA BEBER ATE AS 04:00 https://t.co/1qpq9tOD3w
1715500015072776504,2023-10-20 22:47:30,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Finalmente uma posição de alguém que é líder da força hegemônica
1715398200201224417,2023-10-20 16:02:56,,"O Presidente Biden formalizou hoje ao Congresso dos EUA um pedido de US$ 14,3 bilhões em ajuda militar para Israel e de US$ 61,4 bilhões para a Ucrânia. https://t.co/KmY4vmpVq0"
1715498717787095103,2023-10-20 22:42:21,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Virei pau mandado do uruguaio, não acredito"
1715492024982417500,2023-10-20 22:15:45,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@iaradesiqueira Esperamos que não venha um remake de exterminador do futuro
1715490087541055611,2023-10-20 22:08:03,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@villela206 @roxmo Deus é grande!
1715489990723920016,2023-10-20 22:07:40,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Algumas mulheres escolhem seguir os homens. Outras escolhem seguir seus sonhos. Se você está se perguntando em qual direção seguir, lembre-se de que sua carreira jamais acordará de manhã e dirá que não te ama mais. https://t.co/GP7xUOLCBO"
1715485813541122399,2023-10-20 21:51:04,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",🦋🌻❤️ https://t.co/sNN8XzDvrX
1715482492570841251,2023-10-20 21:37:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Harto de litigar en #Guayaquil es la 9 vez que la @CorteGuayas me suspende la audiencia y resulta que ha sido para mandarse esta perla de sentencia. 

Uno se acomoda para cumplir las disposiciones mientras estos funcionarios son desorganizados."
1715451894900879776,2023-10-20 19:36:17,,"URGENTE-URGENTE: Mediante #HabeasCorpus fue liberado Alex Mosquera, el presunto asesino de Rubén Chérrez, por un Tribunal Constitucional de la Corte Provincial del Guayas. https://t.co/wS6tKbtPqj"
1715480442760053131,2023-10-20 21:29:44,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Vejo minhas fotos antigas é até estranho eu estar de cara limpa, eu acho que nunca mais vou tirar o bigode"
1715477702298222692,2023-10-20 21:18:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@RockenbachFabio exato, Hugo chega colando. Mas Gravidade na sala 3D é um absurdo. Cinemão de primeira."
1715477338836640101,2023-10-20 21:17:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Alguns dos meus amigos https://t.co/4vTG8gAMhJ
1715476381667070345,2023-10-20 21:13:36,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')","desculpa Luís, é que às vezes você pede 😔 https://t.co/5KtLercq9q"
1715471333314703433,2023-10-20 20:53:32,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@spfc_lina @Unico_rsk7 slk ia ficar Zika 😻
1715471333218230395,2023-10-20 20:53:32,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",WhatsApp libera 2 contas simultâneas no mesmo celular; veja como fazer https://t.co/hF3Mj2FKw7 via @Tilt @UOL
1715469287840686475,2023-10-20 20:45:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",se me abraçarem hj eu choro kk
1715468708406014185,2023-10-20 20:43:06,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Para mi el problema se enfrasca en los escuetos formularios creados por el @CJudicaturaEc empero el juzgador está en la obligación de sanear el vicio mandando a completar la demanda. Sin insiste en ello el actor, creo firmemente que el demandado podía excepcionarse."
1715102251675447370,2023-10-19 20:26:56,,Retomo mi blog con esta entrada inspirada en una pregunta que lanzó en esta red el colega @joellopez9: ¿se puede objetar un testimonio mal anunciado? https://t.co/U1YY8QXpNj
1715468337306624088,2023-10-20 20:41:38,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@spfc_lina @Unico_rsk7 ent faz essa aqui ó https://t.co/ZCrqbz9fxG
1715467258070180332,2023-10-20 20:37:20,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@luisinho1516 oii😘
1715465321891479733,2023-10-20 20:29:39,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Eu adoro como o Mandarim é torcedor fanático do Liverpool no filme KKKKKKK
1715463474623475968,2023-10-20 20:22:18,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Incrível como o final de Homem de Ferro III é emocionante
1715462771582628223,2023-10-20 20:19:31,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@BlogdoSaoPaulo Curioso para ver os detalhes desse contrato...
1715460307835826458,2023-10-20 20:09:43,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Mlk tá obeso e ainda me chamava de baleia, mundão girou migo"
1715459829819392041,2023-10-20 20:07:49,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@twaniimals Que salto bonito, já pode ir pras olimpíadas"
1715458509901308346,2023-10-20 20:02:35,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",não me procurem só irei acordar amanhã às 6:45 tchauu
1715457574194090009,2023-10-20 19:58:52,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@IsaaRochaaaa Sério até um pecado com os  demais meros mortais
1715457330182004949,2023-10-20 19:57:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","times dos familiares  
Eu: Figueirense e Liverpool  

Pai: Blumenau e Vasco
Mãe: Flamengo
Irmã: Flamengo
Namorada: Fluminense"
1715423325181079597,2023-10-20 17:42:46,,"times dos familiares  
Eu: VASCO  

Pai e Mãe: n faço ideia
Irmãs: VASCO
Mulher: VASCO COMO TINHA Q SER"
1715455946816663597,2023-10-20 19:52:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Cara me sinto até errado cortando o cabelo e fazendo a sobrancelha no mesmo dia pq eu fico muito gato KKKKKKKKKK
1715451659134935499,2023-10-20 19:35:21,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@kaduve_ Não é assim o nome, se chama prestadora de serviços à comunidade kkkkkkkkkkkkkkk"
1715451011475615917,2023-10-20 19:32:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@creeeuuu Gravidade: simplesmente não existo
1715449231949939169,2023-10-20 19:25:43,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Deus que me perdoe dos meus sentimentos, mas eu quero esses caras sofrendo agonizando até a morte. E f@da-se vcs que defendem!"
1715307860320547182,2023-10-20 10:03:57,,Criança grita “ NOS AJUDEM” segundos antes de ser morta a tiros. https://t.co/a4X9w5mOLE
1715448143892893996,2023-10-20 19:21:23,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@ph_caixeiro É inacreditável isso ainda acontecer.
1715444338778321105,2023-10-20 19:06:16,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",MC Infarto
1715099589244596386,2023-10-19 20:16:21,,Muito prazer sou: MC Dengue https://t.co/f6yjagZ3rQ
1715444235812356196,2023-10-20 19:05:51,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@rjupiraxxx KKKKKKKKK
1715444086109262219,2023-10-20 19:05:16,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Sou muito fã da Cela kkkkkkk
1715331483731132728,2023-10-20 11:37:49,,"Um absurdo isso.

O cara chegar de HB20 pra pegar a menina. Deveria ser processado. https://t.co/ArkKpNXkfK"
1715444027552612740,2023-10-20 19:05:02,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Cisjordânia 🇵🇸: Uma repórter da emissão americana “CNN” foi expulsa de uma manifestação pró-palestina” na Cisjordânia nesta sexta (20) https://t.co/jkeKDihx5W
1715441590620111233,2023-10-20 18:55:21,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@rick_vascaino Flamengo vence.
1715439449297797259,2023-10-20 18:46:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@pesquisas_elige Sansão nunca tinha olhado Golias nos olhos, mas quando olhou...."
1715439156204093844,2023-10-20 18:45:40,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@LUANEXPLOSIVA Quem falou ?
1715432161858244897,2023-10-20 18:17:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@LordBlackBird Feijao branco? Aqui chamamos de feijao vermelho isso ai. Tem o branco (que tbm chamamos de feijao carioca nao me pergunte pq) o vermelho e o preto que é o mais consumido aqui. (Nem sabia q tinha o verde da foto) https://t.co/HcJJCUcfrH
1715431282832781664,2023-10-20 18:14:23,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Mais um dia frio, que primavera é essa minha gente? Quero é sol"
1715430994130407636,2023-10-20 18:13:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@girassoldorafa Kkkkkkk
1715430078144790990,2023-10-20 18:09:36,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","nossa que notícia perfeita!!!!! Pega caralho, tô achando bem melhor que the boys"
1715055526055424168,2023-10-19 17:21:16,,"Attention all God U students, Gen V is officially coming back for Season ✌️ https://t.co/cyUuAPq97k"
1715429134703243617,2023-10-20 18:05:51,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Nikolas_apoio @ueltoncosta_ Esse guri não trabalha? Só fica perseguindo quem pensa diferente?
1715427080127524923,2023-10-20 17:57:41,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@justmechau Manoo
1715426921306116126,2023-10-20 17:57:03,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",não fique estressadinha calma amor não se exponha
1715426483894697993,2023-10-20 17:55:19,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Estou com o meu sobrinho assistindo a Live do @overloadrBR de #SuperMarioBrosWonder e ele está completamente VIDRADO!
1715419699473682698,2023-10-20 17:28:21,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@sandrabrasilia @AbrahamWeint A representante de Lulu e dinossauro trabalhou bem e fez cimento salpicar o pedreiro; poste urinar no cão; hipocrisia rir da verdade. O Maranhão está mal com esses políticos. Já o Brazil, rumo ao buraco, se não reagíamos. Oremos À Deus!"
1715418670510317874,2023-10-20 17:24:16,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Se fosse bitcoin esse histérico não teria o que fazer.
1715409990301704530,2023-10-20 16:49:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Guerra sem propaganda não é guerra
1715399020980338977,2023-10-20 16:06:11,,"Olha aí a verdade aparecendo a cada dia !
*É ASSIM QUE O HAMAS PRODUZ AS FAKE NEWS PARA PARECER QUE ISRAEL ATACOU CIVIS!* https://t.co/DgKTNC8MdH"
1715407704368279690,2023-10-20 16:40:42,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')","Amanhã, 21/10 - feira do Vinil no Bar da Augusta em Floripa SC.
@bardaaugusta 
Das 9h às 18h

Artes impressas diversas dos Ratos, referências a capas de disco e cultura em geral, além de Prints novos.
E livros em quadrinhos dos Ratos.

Até lá....

@menegazzorosa 
@dj_gilber https://t.co/Dr28h4RtTN"
1715403331068121122,2023-10-20 16:23:19,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Que ódiooooo manoooo não tem carro e nem moto para uma corrida na 99 ? Fdp
1715401685751775535,2023-10-20 16:16:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Mds ele tá tão lindoo😭😭😭
1715399696028508649,2023-10-20 16:08:52,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@raresinais @obeijodamorena Não tem fingir ué
1715395033765937590,2023-10-20 15:50:21,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@viczinhaaa____ @Corinthians é pq vc não viu isso https://t.co/Z0MrBK75vL
1715394825040584895,2023-10-20 15:49:31,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')","@spfc_lina aqui moça, vai ficar diva 😘 https://t.co/UlpMcQ0AOB"
1715392592957862370,2023-10-20 15:40:39,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@luisinho1516 para eu tenho vergonha 🤭
1715392589229142443,2023-10-20 15:40:38,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@DaniBirita Acho fofo, eu faço isso com o meu namorado só não postamos kkkkkkk olho pra ele e digo ""arrume-se comigo"" 😂"
1715392331006853153,2023-10-20 15:39:36,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Me apaixonei pela loirinha que fala alemão do NSC
1715391210854952969,2023-10-20 15:35:09,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Comecei a acompanhar uma YouTuber que posta vídeo de material de papelaria, ai ela faz capa de trabalho ou de materia"
1715390970991140888,2023-10-20 15:34:12,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","BOLSONARO,  Belém/PA ... https://t.co/9SKGjdnQ4F"
1715389509230047602,2023-10-20 15:28:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Taty_Maz Simm sempre pensei isso mesmo hahaha
1715387980540461475,2023-10-20 15:22:19,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",Meu pai não frita nem um ovo e quer cobrar as coisas🤣🤣🤣
1715387930464624735,2023-10-20 15:22:07,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Mana, tua participação no programa tá sendo INCRÍVEL!!! Exemplo de humildade, talento, e tá entregando tudo com muita personalidade. Você de verdade merece o mundo e ser a estrela que nascer pra ser!!!  #TeamShaSha @ShannonSkarllet #DragRaceBrasil"
1715067254037995829,2023-10-19 18:07:52,,"Muito bom ver uma casa lotada e com tanta gente que me ama. Watchy Party lindas conte cmg pra tudo. Estou recebendo várias mensagens do povo. Eu tô muito feliz com toda minha trajetória, que lindo. Eu estou me aplaudindo de pé, que honra viver esse momento. Obg a todos vocês ❤️"
1715386705249800327,2023-10-20 15:17:15,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Acabaram as notificações para quem não tem selinho azul?
1715386508834648540,2023-10-20 15:16:28,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@blackati_ @korgrak https://t.co/6xXJIFcKp4
1715386004788453773,2023-10-20 15:14:28,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",A real é que é TOTALMENTE VÁLIDO desenrolar um PS5 exclusivamente pra jogar Spider Man 2
1715201179477766626,2023-10-20 03:00:02,,"🚨 ' A ESPERA ACABOU 

🗞️ 'MARVEL'S SPIDER-MAN 2' (2023) está oficialmente disponível para PlayStation 5
•
.
. https://t.co/7AQdr0pi84"
1715382752227320139,2023-10-20 15:01:33,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@memi_rmuller tadinhoKKKKKKKKK
